40 40 4 0 0 0
-1.726730e-01 1.114212e-01 3.824188e-01
-1.892080e-01 -2.216304e-02 3.970541e-01
-1.589068e-01 -1.435572e-01 3.680309e-01
-9.925631e-02 -2.328409e-01 3.109231e-01
-2.956058e-02 -2.884909e-01 2.439059e-01
3.848403e-02 -3.185908e-01 1.783775e-01
9.940070e-02 -3.322261e-01 1.200743e-01
1.503934e-01 -3.363734e-01 7.188221e-02
1.898561e-01 -3.358047e-01 3.514986e-02
2.171779e-01 -3.337656e-01 1.012674e-02
2.325689e-01 -3.324962e-01 -3.593636e-03
2.368402e-01 -3.334114e-01 -6.778026e-03
2.314139e-01 -3.370334e-01 -6.068733e-04
2.182878e-01 -3.429228e-01 1.321861e-02
1.993881e-01 -3.498808e-01 3.291851e-02
1.754803e-01 -3.564262e-01 5.762902e-02
1.451577e-01 -3.609424e-01 8.842828e-02
1.056331e-01 -3.612625e-01 1.279192e-01
5.337169e-02 -3.533081e-01 1.793332e-01
-1.268635e-02 -3.302588e-01 2.438853e-01
-8.854672e-02 -2.827788e-01 3.176235e-01
-1.575943e-01 -2.104150e-01 3.855453e-01
-2.125199e-01 -9.464290e-02 4.389353e-01
-2.230094e-01 4.371829e-02 4.489307e-01
-1.812002e-01 1.753797e-01 4.085995e-01
-1.033196e-01 2.738604e-01 3.333830e-01
-1.551737e-02 3.322499e-01 2.480530e-01
6.344127e-02 3.589862e-01 1.708701e-01
1.256471e-01 3.663997e-01 1.096672e-01
1.705218e-01 3.644692e-01 6.521350e-02
2.005981e-01 3.593765e-01 3.515620e-02
2.191481e-01 3.543115e-01 1.638740e-02
2.288074e-01 3.506195e-01 6.369856e-03
2.307419e-01 3.487102e-01 3.896586e-03
2.239120e-01 3.485017e-01 9.711352e-03
2.043448e-01 3.491955e-01 2.720572e-02
1.650753e-01 3.477804e-01 6.269554e-02
9.821240e-02 3.356210e-01 1.233411e-01
4.216751e-03 2.963556e-01 2.091592e-01
-9.493645e-02 2.128832e-01 3.012423e-01
-1.621054e-01 8.470064e-02 3.652544e-01
-1.734140e-01 -5.624802e-02 3.768773e-01
-1.374785e-01 -1.713587e-01 3.445326e-01
-7.854493e-02 -2.490681e-01 2.895207e-01
-1.422867e-02 -2.956187e-01 2.285300e-01
4.712433e-02 -3.212192e-01 1.700769e-01
1.016283e-01 -3.337863e-01 1.185180e-01
1.469802e-01 -3.385927e-01 7.613978e-02
1.817402e-01 -3.392259e-01 4.407129e-02
2.052915e-01 -3.383524e-01 2.264159e-02
2.178029e-01 -3.379842e-01 1.161131e-02
2.202686e-01 -3.393883e-01 1.014062e-02
2.145853e-01 -3.429003e-01 1.661825e-02
2.031559e-01 -3.479588e-01 2.887620e-02
1.877660e-01 -3.535074e-01 4.515398e-02
1.684883e-01 -3.585054e-01 6.520724e-02
1.431015e-01 -3.618985e-01 9.098481e-02
1.082092e-01 -3.620399e-01 1.258082e-01
5.955427e-02 -3.551400e-01 1.736570e-01
-4.529043e-03 -3.343846e-01 2.364438e-01
-8.094783e-02 -2.895994e-01 3.109456e-01
-1.480939e-01 -2.225268e-01 3.769016e-01
-2.093264e-01 -1.033832e-01 4.365355e-01
-2.214928e-01 4.534107e-02 4.477627e-01
-1.719123e-01 1.871308e-01 3.998741e-01
-8.227974e-02 2.877391e-01 3.132674e-01
1.389272e-02 3.413812e-01 2.194056e-01
9.634886e-02 3.613226e-01 1.383171e-01
1.589157e-01 3.627804e-01 7.633960e-02
2.029727e-01 3.564835e-01 3.238277e-02
2.322251e-01 3.483982e-01 2.929892e-03
2.504873e-01 3.413187e-01 -1.567523e-02
2.607776e-01 3.362665e-01 -2.633203e-02
2.648884e-01 3.334258e-01 -3.081846e-02
2.628506e-01 3.326371e-01 -2.938977e-02
2.519606e-01 3.333380e-01 -2.008490e-02
2.253736e-01 3.334049e-01 2.551139e-03
1.709723e-01 3.249338e-01 4.860361e-02
7.590551e-02 2.863458e-01 1.293995e-01
-4.441768e-02 1.877306e-01 2.361289e-01
-1.264591e-01 3.679820e-02 3.163819e-01
-1.352690e-01 -1.081783e-01 3.317352e-01
-9.823225e-02 -2.085570e-01 3.024303e-01
-4.537089e-02 -2.695041e-01 2.555469e-01
9.281080e-03 -3.049726e-01 2.050703e-01
6.078796e-02 -3.252209e-01 1.569990e-01
1.065739e-01 -3.360294e-01 1.144905e-01
1.447063e-01 -3.408618e-01 7.938897e-02
1.736878e-01 -3.422250e-01 5.292606e-02
1.927532e-01 -3.422457e-01 3.571805e-02
2.021210e-01 -3.426256e-01 2.762050e-02
2.031888e-01 -3.443471e-01 2.747509e-02
1.983453e-01 -3.474933e-01 3.315648e-02
1.900309e-01 -3.514563e-01 4.234329e-02
1.794179e-01 -3.554582e-01 5.378818e-02
1.657022e-01 -3.589635e-01 6.812514e-02
1.459832e-01 -3.614827e-01 8.810373e-02
1.163877e-01 -3.619074e-01 1.176043e-01
7.198313e-02 -3.568532e-01 1.612986e-01
1.039429e-02 -3.396900e-01 2.218863e-01
-6.678568e-02 -2.992806e-01 2.973841e-01
-1.307192e-01 -2.395393e-01 3.599378e-01
-2.008035e-01 -1.170196e-01 4.279920e-01
-2.151684e-01 4.742601e-02 4.404435e-01
-1.518938e-01 2.038828e-01 3.794051e-01
-4.439955e-02 3.045741e-01 2.756936e-01
6.124630e-02 3.484696e-01 1.722156e-01
1.447243e-01 3.578153e-01 8.966896e-02
2.042707e-01 3.514592e-01 3.029192e-02
2.447586e-01 3.400962e-01 -1.042390e-02
2.714337e-01 3.287026e-01 -3.752744e-02
2.884473e-01 3.192617e-01 -5.503571e-02
2.988373e-01 3.122882e-01 -6.588177e-02
3.046440e-01 3.076270e-01 -7.205684e-02
3.067364e-01 3.048706e-01 -7.453139e-02
3.041084e-01 3.033560e-01 -7.286691e-02
2.922716e-01 3.012180e-01 -6.426092e-02
2.603237e-01 2.914482e-01 -4.128702e-02
1.884547e-01 2.508999e-01 1.178324e-02
6.809053e-02 1.361287e-01 1.106052e-01
-3.360394e-02 -3.575616e-02 2.093103e-01
-5.604473e-02 -1.723168e-01 2.449208e-01
-3.349209e-02 -2.496631e-01 2.347703e-01
2.929898e-03 -2.913504e-01 2.064299e-01
4.217620e-02 -3.153116e-01 1.724073e-01
8.061477e-02 -3.297978e-01 1.380371e-01
1.157060e-01 -3.382305e-01 1.064427e-01
1.451790e-01 -3.425007e-01 7.987543e-02
1.672089e-01 -3.442121e-01 6.005435e-02
1.809869e-01 -3.449474e-01 4.782257e-02
1.870850e-01 -3.459647e-01 4.280541e-02
1.874457e-01 -3.478357e-01 4.331464e-02
1.846440e-01 -3.503903e-01 4.694223e-02
1.805930e-01 -3.530799e-01 5.177193e-02
1.755277e-01 -3.554823e-01 5.746333e-02
1.678285e-01 -3.575580e-01 6.554252e-02
1.541426e-01 -3.593648e-01 7.935390e-02
1.302772e-01 -3.603587e-01 1.031252e-01
9.085257e-02 -3.577423e-01 1.420142e-01
3.286468e-02 -3.453908e-01 1.993681e-01
-4.423869e-02 -3.114203e-01 2.749877e-01
-1.013652e-01 -2.614442e-01 3.300728e-01
-1.818025e-01 -1.375577e-01 4.070786e-01
-1.976106e-01 4.902896e-02 4.194420e-01
-1.110377e-01 2.237678e-01 3.362549e-01
1.995612e-02 3.180662e-01 2.103231e-01
1.318420e-01 3.450620e-01 1.006554e-01
2.099651e-01 3.407988e-01 2.315665e-02
2.610415e-01 3.265190e-01 -2.803136e-02
2.942908e-01 3.109131e-01 -6.170798e-02
3.161475e-01 2.969503e-01 -8.410913e-02
3.306058e-01 2.854628e-01 -9.913755e-02
3.402858e-01 2.764055e-01 -1.093374e-01
3.470501e-01 2.692581e-01 -1.165194e-01
3.521155e-01 2.631995e-01 -1.219373e-01
3.556876e-01 2.570343e-01 -1.261335e-01
3.557502e-01 2.482852e-01 -1.283437e-01
3.446859e-01 2.295978e-01 -1.247078e-01
3.043700e-01 1.792787e-01 -1.019995e-01
2.109462e-01 5.696772e-02 -3.091898e-02
1.049582e-01 -1.112005e-01 7.036161e-02
5.651049e-02 -2.268237e-01 1.321995e-01
5.088315e-02 -2.822034e-01 1.510511e-01
6.354896e-02 -3.085965e-01 1.467531e-01
8.404980e-02 -3.235213e-01 1.316908e-01
1.075689e-01 -3.331559e-01 1.122854e-01
1.304594e-01 -3.393350e-01 9.270075e-02
1.498040e-01 -3.429434e-01 7.591152e-02
1.636281e-01 -3.449265e-01 6.392628e-02
1.714816e-01 -3.463226e-01 5.735399e-02
1.745583e-01 -3.478525e-01 5.523277e-02
1.751330e-01 -3.496503e-01 5.546747e-02
1.753562e-01 -3.513783e-01 5.594897e-02
1.761418e-01 -3.526437e-01 5.569634e-02
1.767538e-01 -3.533973e-01 5.539911e-02
1.749567e-01 -3.540543e-01 5.731488e-02
1.671719e-01 -3.551919e-01 6.513306e-02
1.491023e-01 -3.568161e-01 8.314834e-02
1.154444e-01 -3.568782e-01 1.165414e-01
6.287664e-02 -3.500998e-01 1.688252e-01
-1.160579e-02 -3.245997e-01 2.418694e-01
-5.590948e-02 -2.858629e-01 2.824881e-01
-1.431646e-01 -1.651484e-01 3.630244e-01
-1.530871e-01 4.779789e-02 3.674963e-01
-3.123162e-02 2.361241e-01 2.507256e-01
1.192799e-01 3.109184e-01 1.073929e-01
2.245911e-01 3.159171e-01 5.109910e-03
2.871335e-01 2.999221e-01 -5.663513e-02
3.238712e-01 2.814968e-01 -9.337262e-02
3.466723e-01 2.649321e-01 -1.164979e-01
3.618290e-01 2.506339e-01 -1.321063e-01
3.724819e-01 2.383885e-01 -1.432611e-01
3.804376e-01 2.278375e-01 -1.516935e-01
3.870269e-01 2.183130e-01 -1.586657e-01
3.933058e-01 2.086995e-01 -1.652346e-01
3.998223e-01 1.972093e-01 -1.721743e-01
4.056238e-01 1.804898e-01 -1.793954e-01
4.054217e-01 1.506728e-01 -1.843461e-01
3.835942e-01 9.094168e-02 -1.748158e-01
3.151814e-01 -2.233957e-02 -1.226902e-01
2.249300e-01 -1.611725e-01 -3.677529e-02
1.660254e-01 -2.531972e-01 3.053582e-02
1.383322e-01 -2.958470e-01 6.761801e-02
1.298123e-01 -3.152722e-01 8.258450e-02
1.324168e-01 -3.261407e-01 8.461602e-02
1.407602e-01 -3.334773e-01 7.996950e-02
1.505287e-01 -3.386160e-01 7.314641e-02
1.586429e-01 -3.421184e-01 6.723380e-02
1.635352e-01 -3.445888e-01 6.390018e-02
1.655368e-01 -3.466051e-01 6.301966e-02
1.663845e-01 -3.483963e-01 6.303439e-02
1.680879e-01 -3.497774e-01 6.200004e-02
1.717927e-01 -3.503842e-01 5.873095e-02
1.772805e-01 -3.500515e-01 5.341270e-02
1.830243e-01 -3.490966e-01 4.764632e-02
1.863711e-01 -3.483552e-01 4.421767e-02
1.837249e-01 -3.488519e-01 4.689391e-02
1.710313e-01 -3.510112e-01 5.963836e-02
1.438027e-01 -3.535312e-01 8.696968e-02
9.885492e-02 -3.521136e-01 1.317890e-01
3.133736e-02 -3.361430e-01 1.977493e-01
6.301804e-03 -3.078947e-01 2.169345e-01
-7.186763e-02 -1.953783e-01 2.831222e-01
-5.244587e-02 3.499719e-02 2.539877e-01
1.040882e-01 2.113000e-01 1.045722e-01
2.453238e-01 2.555359e-01 -2.549530e-02
3.233653e-01 2.457696e-01 -9.832222e-02
3.619244e-01 2.284672e-01 -1.350874e-01
3.819076e-01 2.138434e-01 -1.544741e-01
3.937233e-01 2.015214e-01 -1.662176e-01
4.019208e-01 1.901419e-01 -1.745946e-01
4.083398e-01 1.791747e-01 -1.813176e-01
4.138564e-01 1.684823e-01 -1.871550e-01
4.191480e-01 1.576587e-01 -1.926820e-01
4.248369e-01 1.456679e-01 -1.984742e-01
4.312424e-01 1.306029e-01 -2.049515e-01
4.373622e-01 1.089821e-01 -2.117480e-01
4.388072e-01 7.382635e-02 -2.161690e-01
4.223685e-01 1.436162e-02 -2.071295e-01
3.695472e-01 -7.969751e-02 -1.649980e-01
3.007475e-01 -1.849871e-01 -9.932521e-02
2.485420e-01 -2.564283e-01 -4.263414e-02
2.134428e-01 -2.929840e-01 -2.398431e-03
1.924277e-01 -3.116525e-01 2.268611e-02
1.814845e-01 -3.228385e-01 3.711235e-02
1.764438e-01 -3.305802e-01 4.518614e-02
1.735680e-01 -3.362230e-01 5.048646e-02
1.705648e-01 -3.404173e-01 5.527807e-02
1.670186e-01 -3.436258e-01 6.011451e-02
1.642275e-01 -3.460840e-01 6.386053e-02
1.639782e-01 -3.477110e-01 6.478951e-02
1.673777e-01 -3.482187e-01 6.176173e-02
1.743580e-01 -3.473689e-01 5.481106e-02
1.837475e-01 -3.452907e-01 4.519172e-02
1.934378e-01 -3.426838e-01 3.521402e-02
2.005158e-01 -3.407653e-01 2.799191e-02
2.016102e-01 -3.408369e-01 2.705909e-02
1.933338e-01 -3.434869e-01 3.562478e-02
1.727089e-01 -3.478956e-01 5.684654e-02
1.369249e-01 -3.506072e-01 9.246292e-02
8.151752e-02 -3.435384e-01 1.465488e-01
7.913638e-02 -3.222987e-01 1.411642e-01
4.155484e-02 -2.202826e-01 1.604088e-01
1.190240e-01 -1.066464e-02 6.945415e-02
2.670871e-01 1.191193e-01 -6.681184e-02
3.582199e-01 1.446910e-01 -1.438175e-01
3.987801e-01 1.399041e-01 -1.775131e-01
4.154595e-01 1.341201e-01 -1.916204e-01
4.228140e-01 1.304020e-01 -1.979837e-01
4.269128e-01 1.263511e-01 -2.017030e-01
4.300938e-01 1.204054e-01 -2.048067e-01
4.331262e-01 1.125211e-01 -2.079204e-01
4.362729e-01 1.032428e-01 -2.111801e-01
4.397588e-01 9.277361e-02 -2.146873e-01
4.438109e-01 8.050802e-02 -2.185945e-01
4.483735e-01 6.485178e-02 -2.228841e-01
4.521672e-01 4.279389e-02 -2.267726e-01
4.513428e-01 9.127879e-03 -2.272950e-01
4.353359e-01 -4.246811e-02 -2.155479e-01
3.929848e-01 -1.162724e-01 -1.805364e-01
3.427756e-01 -1.946685e-01 -1.323025e-01
3.026751e-01 -2.500216e-01 -8.926446e-02
2.699844e-01 -2.824098e-01 -5.387149e-02
2.447755e-01 -3.020837e-01 -2.635048e-02
2.256806e-01 -3.154293e-01 -4.975496e-03
2.103876e-01 -3.252119e-01 1.243073e-02
1.967096e-01 -3.326092e-01 2.780212e-02
1.841390e-01 -3.382128e-01 4.165810e-02
1.739531e-01 -3.422713e-01 5.282048e-02
1.681248e-01 -3.448184e-01 5.933683e-02
1.678192e-01 -3.457448e-01 5.997345e-02
1.729553e-01 -3.449013e-01 5.475061e-02
1.824439e-01 -3.423302e-01 4.482392e-02
1.944282e-01 -3.385480e-01 3.227902e-02
2.063766e-01 -3.346617e-01 1.993378e-02
2.153015e-01 -3.321710e-01 1.099851e-02
2.183280e-01 -3.323829e-01 8.426940e-03
2.131455e-01 -3.357838e-01 1.440409e-02
1.984048e-01 -3.415974e-01 3.031916e-02
1.720192e-01 -3.471480e-01 5.690034e-02
1.326366e-01 -3.467301e-01 9.592021e-02
1.549596e-01 -3.242960e-01 6.270864e-02
1.817656e-01 -2.344377e-01 1.804191e-02
2.916956e-01 -8.961193e-02 -9.724863e-02
3.808706e-01 -6.509622e-03 -1.740742e-01
4.181471e-01 2.030441e-02 -2.029743e-01
4.323806e-01 3.016716e-02 -2.124338e-01
4.381169e-01 3.855714e-02 -2.160418e-01
4.407493e-01 4.610367e-02 -2.176927e-01
4.422616e-01 5.028519e-02 -2.186858e-01
4.434887e-01 4.996763e-02 -2.196549e-01
4.447917e-01 4.574816e-02 -2.208511e-01
4.463493e-01 3.887516e-02 -2.223277e-01
4.483024e-01 3.019345e-02 -2.240980e-01
4.507139e-01 1.961834e-02 -2.261386e-01
4.532741e-01 6.010626e-03 -2.281720e-01
4.545584e-01 -1.302837e-02 -2.291789e-01
4.511367e-01 -4.124938e-02 -2.262753e-01
4.349303e-01 -8.293175e-02 -2.129127e-01
4.008325e-01 -1.400160e-01 -1.839822e-01
3.650469e-01 -1.987823e-01 -1.488966e-01
3.363124e-01 -2.419243e-01 -1.175399e-01
3.095823e-01 -2.704354e-01 -8.911385e-02
2.848756e-01 -2.907216e-01 -6.315549e-02
2.617392e-01 -3.063485e-01 -3.876595e-02
2.393440e-01 -3.187903e-01 -1.520520e-02
2.175104e-01 -3.286227e-01 7.566606e-03
1.980739e-01 -3.359178e-01 2.778328e-02
1.839114e-01 -3.405716e-01 4.253174e-02
1.769230e-01 -3.426580e-01 4.977459e-02
1.772089e-01 -3.423253e-01 4.928187e-02
1.836792e-01 -3.397687e-01 4.216476e-02
1.945704e-01 -3.354613e-01 3.041233e-02
2.075526e-01 -3.303881e-01 1.669302e-02
2.198344e-01 -3.260188e-01 4.105779e-03
2.286395e-01 -3.239081e-01 -4.401102e-03
2.318596e-01 -3.250841e-01 -6.730997e-03
2.285216e-01 -3.296660e-01 -1.948265e-03
2.183838e-01 -3.365960e-01 9.747606e-03
2.011903e-01 -3.437731e-01 2.809218e-02
1.783774e-01 -3.455338e-01 4.982966e-02
2.297145e-01 -3.141314e-01 -1.004361e-02
2.949884e-01 -2.407005e-01 -8.472494e-02
3.783065e-01 -1.555607e-01 -1.651389e-01
4.185497e-01 -1.027646e-01 -2.001224e-01
4.292125e-01 -7.444359e-02 -2.101950e-01
4.329416e-01 -5.609254e-02 -2.131947e-01
4.366337e-01 -3.965745e-02 -2.157964e-01
4.401298e-01 -2.552512e-02 -2.183242e-01
4.426512e-01 -1.621879e-02 -2.201544e-01
4.442139e-01 -1.264747e-02 -2.212854e-01
4.452209e-01 -1.386597e-02 -2.220298e-01
4.461086e-01 -1.821125e-02 -2.226905e-01
4.471942e-01 -2.443094e-02 -2.234556e-01
4.485515e-01 -3.225419e-02 -2.243218e-01
4.497374e-01 -4.250931e-02 -2.249056e-01
4.492947e-01 -5.718995e-02 -2.240775e-01
4.441419e-01 -7.927249e-02 -2.192080e-01
4.284120e-01 -1.121906e-01 -2.057083e-01
4.013005e-01 -1.565177e-01 -1.821453e-01
3.763464e-01 -2.012280e-01 -1.567235e-01
3.567095e-01 -2.352756e-01 -1.342806e-01
3.361548e-01 -2.602505e-01 -1.122283e-01
3.135911e-01 -2.804953e-01 -8.896793e-02
2.886633e-01 -2.979106e-01 -6.357509e-02
2.616586e-01 -3.129491e-01 -3.621256e-02
2.345254e-01 -3.252150e-01 -8.770431e-03
2.114543e-01 -3.338106e-01 1.460231e-02
1.960693e-01 -3.383855e-01 3.006800e-02
1.893956e-01 -3.393558e-01 3.637728e-02
1.904847e-01 -3.373270e-01 3.441256e-02
1.976474e-01 -3.329840e-01 2.606186e-02
2.087095e-01 -3.273263e-01 1.385888e-02
2.210395e-01 -3.217863e-01 8.078201e-04
2.318624e-01 -3.179907e-01 -1.006535e-02
2.389595e-01 -3.172339e-01 -1.648005e-02
2.412690e-01 -3.200254e-01 -1.741021e-02
2.390228e-01 -3.258629e-01 -1.327052e-02
2.328564e-01 -3.333648e-01 -5.198972e-03
2.248225e-01 -3.399776e-01 4.424216e-03
2.174434e-01 -3.389851e-01 9.122874e-03
2.887522e-01 -2.985275e-01 -6.420262e-02
3.489419e-01 -2.432311e-01 -1.277038e-01
3.971938e-01 -1.931862e-01 -1.719868e-01
4.149590e-01 -1.588437e-01 -1.904118e-01
4.178006e-01 -1.341660e-01 -1.963236e-01
4.198149e-01 -1.137327e-01 -1.998570e-01
4.249637e-01 -9.456447e-02 -2.046634e-01
4.308152e-01 -7.825104e-02 -2.095945e-01
4.352025e-01 -6.714807e-02 -2.131861e-01
4.377528e-01 -6.188349e-02 -2.152071e-01
4.390320e-01 -6.131951e-02 -2.161504e-01
4.397826e-01 -6.365358e-02 -2.166174e-01
4.405348e-01 -6.751583e-02 -2.170136e-01
4.414006e-01 -7.253580e-02 -2.173946e-01
4.418398e-01 -7.947066e-02 -2.173081e-01
4.403729e-01 -9.017522e-02 -2.155579e-01
4.342520e-01 -1.072965e-01 -2.098207e-01
4.196046e-01 -1.336385e-01 -1.970871e-01
3.984764e-01 -1.686242e-01 -1.781845e-01
3.816648e-01 -2.033213e-01 -1.598984e-01
3.689657e-01 -2.307348e-01 -1.440139e-01
3.534722e-01 -2.528343e-01 -1.268929e-01
3.328803e-01 -2.727731e-01 -1.059629e-01
3.069346e-01 -2.915886e-01 -8.012836e-02
2.769597e-01 -3.089681e-01 -5.035608e-02
2.472177e-01 -3.230833e-01 -2.072853e-02
2.235822e-01 -3.320036e-01 2.750323e-03
2.091817e-01 -3.355731e-01 1.660441e-02
2.036906e-01 -3.348373e-01 2.098744e-02
2.055071e-01 -3.309545e-01 1.764091e-02
2.126305e-01 -3.251578e-01 8.935818e-03
2.226406e-01 -3.189439e-01 -2.292723e-03
2.328317e-01 -3.139972e-01 -1.301841e-02
2.408297e-01 -3.117731e-01 -2.073044e-02
2.453094e-01 -3.130333e-01 -2.412390e-02
